times,Cplex,Mosek,Scip,L0Bnb,SBnb,El0ps
31.65705971820098,0.0,0.9420289855072463,0.014492753623188406,1.0,1.0,1.0
35.97771693153728,0.0,0.9565217391304348,0.028985507246376812,1.0,1.0,1.0
40.88807132210138,0.0,0.9565217391304348,0.043478260869565216,1.0,1.0,1.0
46.46860665513086,0.0,0.9565217391304348,0.08695652173913043,1.0,1.0,1.0
52.810791378709105,0.0,0.9565217391304348,0.11594202898550725,1.0,1.0,1.0
60.01857784856965,0.0,0.9710144927536232,0.17391304347826086,1.0,1.0,1.0
68.21010617191911,0.0,0.9710144927536232,0.17391304347826086,1.0,1.0,1.0
77.51964059733804,0.0,0.9710144927536232,0.2463768115942029,1.0,1.0,1.0
88.09977018939732,0.0,1.0,0.2753623188405797,1.0,1.0,1.0
100.12390985841515,0.0,1.0,0.37681159420289856,1.0,1.0,1.0
113.78914273879153,0.0,1.0,0.391304347826087,1.0,1.0,1.0
129.3194505042674,0.0,1.0,0.4057971014492754,1.0,1.0,1.0
146.9693845669908,0.0,1.0,0.463768115942029,1.0,1.0,1.0
167.02823833362376,0.0,1.0,0.5072463768115942,1.0,1.0,1.0
189.82478890436778,0.0,1.0,0.5797101449275363,1.0,1.0,1.0
215.73268593430393,0.0,1.0,0.6376811594202898,1.0,1.0,1.0
245.17657598384474,0.0,1.0,0.6666666666666666,1.0,1.0,1.0
278.6390627402075,0.0,1.0,0.6956521739130435,1.0,1.0,1.0
316.66861719227745,0.0,1.0,0.7246376811594203,1.0,1.0,1.0
359.88856741154524,0.028985507246376812,1.0,0.782608695652174,1.0,1.0,1.0
409.00731528723435,0.057971014492753624,1.0,0.7971014492753623,1.0,1.0,1.0
464.82994767425583,0.10144927536231885,1.0,0.7971014492753623,1.0,1.0,1.0
528.2714322679369,0.14492753623188406,1.0,0.8405797101449275,1.0,1.0,1.0
600.3716144941355,0.2463768115942029,1.0,0.8840579710144928,1.0,1.0,1.0
682.312261223087,0.30434782608695654,1.0,0.927536231884058,1.0,1.0,1.0
775.4364306640792,0.391304347826087,1.0,0.927536231884058,1.0,1.0,1.0
881.2704859255726,0.5797101449275363,1.0,0.9420289855072463,1.0,1.0,1.0
1001.5491130567427,0.6666666666666666,1.0,0.9565217391304348,1.0,1.0,1.0
1138.2437536316932,0.7391304347826086,1.0,0.9565217391304348,1.0,1.0,1.0
1293.5949179041029,0.8115942028985508,1.0,0.9565217391304348,1.0,1.0,1.0
1470.1489081650504,0.855072463768116,1.0,0.9565217391304348,1.0,1.0,1.0
1670.799554222673,0.9130434782608695,1.0,0.9565217391304348,1.0,1.0,1.0
1898.8356450741821,0.9565217391304348,1.0,0.9565217391304348,1.0,1.0,1.0
2157.99483420484,0.9710144927536232,1.0,0.9565217391304348,1.0,1.0,1.0
2452.524902055355,0.9710144927536232,1.0,0.9565217391304348,1.0,1.0,1.0
2787.253379787609,1.0,1.0,0.9565217391304348,1.0,1.0,1.0
3167.666675525599,1.0,1.0,0.9565217391304348,1.0,1.0,1.0
